,datetime,nh3,pm10,pm2_5,so2,o3,no2,co,aqi
307,2024-03-26 15:00:00,26.6,207.97,165.95,25.27,92.98,31.87,1522.06,5
308,2024-03-26 16:00:00,25.33,195.46,158.29,25.27,100.14,25.02,1441.96,5
309,2024-03-26 17:00:00,22.55,193.56,156.16,21.93,85.12,25.02,1495.36,5
310,2024-03-26 18:00:00,16.09,190.51,153.72,17.4,66.52,26.39,1522.06,5
311,2024-03-26 19:00:00,11.02,181.32,147.99,13.59,54.36,25.7,1455.31,5
312,2024-03-29 20:00:00,14.57,144.86,113.36,12.16,27.54,30.5,1508.71,5
313,2024-03-29 21:00:00,11.78,135.86,109.27,10.01,29.33,26.05,1415.25,5
314,2024-03-29 22:00:00,10.39,131.08,108.21,9.78,30.04,22.96,1348.5,5
315,2024-03-29 23:00:00,9.63,129.87,109.15,9.78,27.54,22.28,1335.14,5
316,2024-03-30 00:00:00,9.12,128.25,109.22,9.89,26.11,21.93,1308.44,5
317,2024-03-30 01:00:00,9.75,127.04,108.21,10.37,26.11,22.28,1295.09,5
318,2024-03-30 02:00:00,13.55,130.14,109.07,12.87,31.47,23.31,1335.14,5
319,2024-03-30 03:00:00,17.99,134.92,112.17,16.69,57.22,23.31,1361.85,5
320,2024-03-30 04:00:00,15.96,128.27,107.85,20.98,120.16,16.96,1161.58,5
321,2024-03-30 05:00:00,14.19,133.4,112.9,21.7,178.81,10.88,1014.71,5
322,2024-03-30 06:00:00,12.79,140.05,119.56,23.13,214.58,7.97,921.25,5
323,2024-03-30 07:00:00,8.36,126.87,108.21,14.9,197.41,4.37,694.27,5
324,2024-03-30 08:00:00,7.09,127.53,109.09,10.85,185.97,3.9,647.54,5
325,2024-03-30 09:00:00,6.65,128.46,110.73,8.82,183.11,4.16,640.87,5
326,2024-03-30 10:00:00,8.36,139.32,121.13,11.21,178.81,7.54,700.95,5
327,2024-03-30 11:00:00,10.39,149.74,128.96,12.99,165.94,10.71,754.36,5
328,2024-03-30 12:00:00,12.03,147.32,125.09,13.47,144.48,13.88,787.73,5
329,2024-03-30 13:00:00,15.96,148.05,122.9,14.78,108.72,21.08,921.25,5
330,2024-03-30 14:00:00,22.29,163.2,130.85,17.17,72.96,29.13,1161.58,5
331,2024-03-30 15:00:00,29.64,184.84,143.44,19.79,49.35,35.3,1388.55,5
332,2024-03-30 16:00:00,40.02,210.94,161.13,24.56,36.12,39.41,1602.17,5
333,2024-03-30 17:00:00,48.64,237.04,180.91,29.56,25.39,44.55,1815.8,5
334,2024-03-30 18:00:00,56.24,258.53,200.08,33.86,18.06,50.04,2002.72,5
335,2024-03-30 19:00:00,60.8,272.67,216.02,36.24,15.02,54.15,2136.23,5
336,2024-08-16 20:00:00,5.76,84.08,64.04,12.16,29.68,21.42,1054.76,4
337,2024-08-16 21:00:00,5.0,74.38,59.44,11.09,30.76,19.36,961.3,4
338,2024-08-16 22:00:00,4.43,63.74,53.92,11.32,36.84,16.62,841.14,4
339,2024-08-16 23:00:00,4.5,59.76,52.06,10.85,37.55,15.42,801.09,4
340,2024-08-17 00:00:00,4.94,60.37,52.92,10.97,35.41,15.94,814.44,4
341,2024-08-17 01:00:00,5.51,62.91,54.78,11.8,34.33,16.96,854.49,4
342,2024-08-17 02:00:00,6.65,67.63,58.46,14.78,40.77,17.48,907.9,4
343,2024-08-17 03:00:00,7.73,76.49,66.84,20.27,63.66,18.34,961.3,4
344,2024-08-17 04:00:00,3.39,71.62,66.22,15.97,114.44,10.2,707.63,4
345,2024-08-17 05:00:00,2.53,64.19,60.34,12.16,144.48,5.36,587.46,4
346,2024-08-17 06:00:00,2.69,60.95,57.5,10.61,154.5,3.81,534.06,4
347,2024-08-17 07:00:00,2.75,56.92,53.71,9.3,154.5,3.34,487.33,4
348,2024-08-17 08:00:00,2.88,52.17,49.11,8.58,147.34,3.21,460.62,4
349,2024-08-17 09:00:00,3.07,45.83,42.9,7.99,138.76,3.3,433.92,3
350,2024-08-17 10:00:00,3.55,41.42,38.34,8.34,131.61,4.16,423.91,3
351,2024-08-17 11:00:00,4.69,41.78,37.96,9.89,127.32,6.43,440.6,3
352,2024-08-17 12:00:00,6.08,43.02,38.25,11.44,118.73,9.51,473.98,3
353,2024-08-17 13:00:00,7.73,46.78,40.72,14.07,110.15,12.17,520.71,3
354,2024-08-17 14:00:00,8.74,54.07,46.73,18.84,100.14,14.91,594.14,3
355,2024-08-17 15:00:00,8.04,59.24,51.69,21.46,90.84,16.28,667.57,4
356,2024-08-17 16:00:00,7.98,65.29,55.78,17.88,74.39,16.62,747.68,4
357,2024-08-17 17:00:00,10.01,77.87,63.93,16.69,55.79,19.71,894.55,4
358,2024-08-17 18:00:00,12.03,87.5,71.09,16.93,44.7,22.62,988.01,4
359,2024-08-17 19:00:00,12.16,90.25,74.04,15.97,40.41,23.31,947.95,4
360,2023-11-05 20:00:00,41.54,226.08,172.99,21.46,0.09,45.24,1762.39,5
361,2023-11-05 21:00:00,43.06,223.48,173.25,22.41,0.05,42.5,1762.39,5
362,2023-11-05 22:00:00,47.62,221.83,174.47,25.51,0.04,41.81,1735.69,5
363,2023-11-05 23:00:00,54.72,227.07,181.17,30.28,0.02,43.87,1815.8,5
364,2023-11-06 00:00:00,64.85,241.48,194.25,36.72,0.0,47.3,1949.31,5
365,2023-11-06 01:00:00,80.05,266.77,213.05,43.87,0.03,50.72,2189.64,5
366,2023-11-06 02:00:00,95.25,302.19,238.19,53.41,2.17,51.41,2563.48,5
367,2023-11-06 03:00:00,98.29,333.21,262.61,59.13,9.48,52.09,2883.91,5
368,2023-11-06 04:00:00,63.84,310.64,256.42,54.36,34.33,57.58,2563.48,5
369,2023-11-06 05:00:00,47.12,323.07,274.35,59.6,87.26,61.01,2403.26,5
370,2023-11-06 06:00:00,37.49,350.92,306.3,68.66,168.8,54.15,2216.34,5
371,2023-11-06 07:00:00,13.05,141.37,124.65,31.95,185.97,13.54,847.82,5
372,2023-11-06 08:00:00,8.49,93.6,81.69,17.4,175.95,5.91,574.11,5
373,2023-11-06 09:00:00,7.47,84.04,72.77,13.95,170.23,5.27,520.71,4
374,2023-11-06 10:00:00,11.65,94.65,78.55,15.74,140.19,14.22,680.92,5
375,2023-11-06 11:00:00,18.49,117.5,92.91,19.55,98.71,28.79,947.95,5
376,2023-11-06 12:00:00,26.6,140.14,107.34,24.08,64.37,43.87,1228.33,5
377,2023-11-06 13:00:00,36.48,167.12,125.18,30.04,38.98,58.95,1535.42,5
378,2023-11-06 14:00:00,40.02,193.26,141.54,30.99,22.71,63.06,1762.39,5
379,2023-11-06 15:00:00,36.48,208.89,150.71,26.94,13.95,59.63,1842.5,5
380,2023-11-06 16:00:00,31.16,220.13,159.22,23.6,8.76,55.52,1895.9,5
381,2023-11-06 17:00:00,29.13,228.77,166.52,22.17,4.6,52.78,1949.31,5
382,2023-11-06 18:00:00,26.85,226.18,166.78,19.07,2.57,49.35,1895.9,5
383,2023-11-06 19:00:00,24.32,216.36,163.42,15.74,2.48,45.24,1789.09,5
384,2024-06-08 20:00:00,16.47,150.74,127.64,15.97,107.29,9.08,821.11,5
385,2024-06-08 21:00:00,14.44,147.88,126.45,15.5,105.86,8.4,794.41,5
386,2024-06-08 22:00:00,12.79,131.8,112.26,14.19,92.98,8.83,767.71,5
387,2024-06-08 23:00:00,11.53,110.44,93.58,12.52,77.25,9.68,754.36,5
388,2024-06-09 00:00:00,10.26,91.35,76.55,11.68,62.23,10.97,747.68,5
389,2024-06-09 01:00:00,10.26,77.36,63.2,12.04,51.5,12.68,767.71,4
390,2024-06-09 02:00:00,12.92,74.99,59.03,14.78,60.08,13.71,821.11,4
391,2024-06-09 03:00:00,15.2,85.07,66.5,18.36,103.0,13.54,867.84,4
392,2024-06-09 04:00:00,15.07,108.34,87.48,22.17,164.51,9.6,841.14,5
393,2024-06-09 05:00:00,15.45,135.85,113.56,25.51,220.3,7.88,854.49,5
394,2024-06-09 06:00:00,15.71,165.66,142.31,28.37,274.66,7.45,881.2,5
395,2024-06-09 07:00:00,12.67,158.21,130.12,21.7,263.21,5.27,727.65,5
396,2024-06-09 08:00:00,9.25,125.09,95.07,14.19,223.16,3.68,534.06,5
397,2024-06-09 09:00:00,8.11,107.1,76.8,11.32,200.27,3.26,447.27,5
398,2024-06-09 10:00:00,8.87,101.12,70.19,12.4,185.97,5.01,447.27,5
399,2024-06-09 11:00:00,10.39,103.4,71.57,14.19,178.81,7.8,487.33,4
400,2024-06-09 12:00:00,12.16,105.82,73.31,15.14,165.94,10.97,527.38,4
401,2024-06-09 13:00:00,14.82,110.0,75.89,16.69,138.76,16.11,620.84,5
402,2024-06-09 14:00:00,18.75,118.19,79.94,19.31,105.86,21.08,781.06,5
403,2024-06-09 15:00:00,22.29,124.63,81.88,21.46,82.25,24.68,907.9,5
404,2024-06-09 16:00:00,24.83,130.11,84.98,23.6,70.1,27.76,1014.71,5
405,2024-06-09 17:00:00,26.09,138.12,93.03,25.27,65.8,30.5,1121.52,5
406,2024-06-09 18:00:00,26.09,145.57,103.08,22.41,68.66,25.7,1094.82,5
407,2024-06-09 19:00:00,22.04,129.04,100.01,17.88,87.98,14.22,867.84,5
408,2023-12-15 20:00:00,6.84,326.56,285.51,6.97,10.19,43.87,2002.72,5
409,2023-12-15 21:00:00,5.83,309.04,274.63,6.38,17.88,35.99,1842.5,5
410,2023-12-15 22:00:00,5.32,290.12,260.19,6.26,26.46,28.45,1682.28,5
411,2023-12-15 23:00:00,5.13,278.62,251.37,6.02,26.46,25.02,1602.17,5
412,2023-12-16 00:00:00,5.13,273.48,247.51,6.14,22.89,24.33,1562.12,5
413,2023-12-16 01:00:00,5.57,273.75,247.32,7.21,17.88,26.05,1615.52,5
414,2023-12-16 02:00:00,6.97,282.31,252.38,9.66,11.35,29.82,1735.69,5
415,2023-12-16 03:00:00,8.36,289.82,256.7,12.16,14.31,28.45,1815.8,5
416,2023-12-16 04:00:00,9.88,291.65,257.53,16.45,31.47,26.05,1789.09,5
417,2023-12-16 05:00:00,11.53,296.29,262.4,20.5,60.08,24.33,1695.63,5
418,2023-12-16 06:00:00,11.91,307.14,274.76,24.08,101.57,21.59,1602.17,5
419,2023-12-16 07:00:00,4.81,243.39,222.31,30.28,171.66,8.31,1014.71,5
420,2023-12-16 08:00:00,4.31,213.12,195.01,27.66,183.11,5.74,854.49,5
421,2023-12-16 09:00:00,4.62,205.19,187.66,27.89,185.97,5.91,827.79,5
422,2023-12-16 10:00:00,8.36,211.1,191.42,26.7,157.36,12.34,921.25,5
423,2023-12-16 11:00:00,13.43,224.95,200.95,24.08,114.44,23.31,1094.82,5
424,2023-12-16 12:00:00,17.73,237.51,209.62,21.93,81.54,33.93,1255.04,5
425,2023-12-16 13:00:00,21.79,255.58,223.37,20.98,60.8,43.18,1455.31,5
426,2023-12-16 14:00:00,22.29,272.56,236.69,20.03,51.5,45.24,1588.82,5
427,2023-12-16 15:00:00,19.0,280.93,243.84,17.4,45.78,43.53,1642.23,5
428,2023-12-16 16:00:00,15.33,280.23,243.83,14.66,41.84,41.81,1668.93,5
429,2023-12-16 17:00:00,12.41,279.02,243.32,12.64,38.62,40.1,1682.28,5
430,2023-12-16 18:00:00,9.5,271.73,238.25,10.25,37.91,37.01,1615.52,5
431,2023-12-16 19:00:00,7.41,258.47,229.07,7.75,39.7,31.19,1482.01,5
432,2024-05-18 20:00:00,69.92,161.89,114.59,45.3,29.68,50.04,1762.39,5
433,2024-05-18 21:00:00,61.3,154.46,109.5,35.29,27.54,40.1,1602.17,5
434,2024-05-18 22:00:00,42.56,145.22,104.88,22.41,21.64,32.56,1468.66,5
435,2024-05-18 23:00:00,33.94,141.47,106.9,15.74,18.78,28.79,1388.55,5
436,2024-05-19 00:00:00,27.11,148.26,119.35,12.64,23.25,25.02,1321.79,5
437,2024-05-19 01:00:00,22.55,166.25,140.52,12.87,41.84,19.02,1214.98,5
438,2024-05-19 02:00:00,24.83,179.29,152.72,15.5,61.51,17.31,1201.63,5
439,2024-05-19 03:00:00,26.09,172.24,145.37,19.31,100.14,16.62,1188.28,5
440,2024-05-19 04:00:00,16.97,105.17,88.08,24.32,154.5,8.65,787.73,5
441,2024-05-19 05:00:00,13.55,87.98,74.18,28.13,191.69,6.51,674.25,5
442,2024-05-19 06:00:00,11.91,87.63,75.18,30.99,226.02,5.91,634.19,5
443,2024-05-19 07:00:00,9.12,80.51,68.72,29.09,234.6,4.97,554.08,5
444,2024-05-19 08:00:00,6.9,71.34,57.67,22.17,217.44,4.03,473.98,5
445,2024-05-19 09:00:00,6.21,68.9,52.35,17.88,205.99,3.68,433.92,5
446,2024-05-19 10:00:00,6.33,69.13,50.19,16.45,197.41,4.63,427.25,5
447,2024-05-19 11:00:00,7.6,71.47,51.38,17.64,191.69,7.37,460.62,5
448,2024-05-19 12:00:00,9.63,74.26,54.1,19.55,181.67,11.14,520.71,5
449,2024-05-19 13:00:00,13.05,82.45,61.43,21.93,163.08,15.25,620.84,4
450,2024-05-19 14:00:00,16.72,96.42,72.77,25.03,150.2,16.79,741.0,4
451,2024-05-19 15:00:00,19.0,108.9,83.62,26.46,148.77,15.59,807.76,5
452,2024-05-19 16:00:00,19.51,109.58,84.49,23.84,143.05,13.19,794.41,5
453,2024-05-19 17:00:00,19.76,109.23,86.25,21.46,131.61,11.82,781.06,5
454,2024-05-19 18:00:00,19.51,111.22,92.17,19.55,120.16,10.45,774.38,5
455,2024-05-19 19:00:00,16.72,112.88,97.61,18.6,123.02,8.14,707.63,5
456,2024-07-24 01:00:00,5.76,19.06,14.94,10.85,44.35,11.14,460.62,2
457,2024-07-24 02:00:00,6.71,20.29,15.12,11.21,39.7,12.17,480.65,2
458,2024-07-24 03:00:00,7.16,19.46,14.01,10.85,37.91,12.34,480.65,2
459,2024-07-24 04:00:00,5.95,15.32,11.27,9.06,45.78,9.94,440.6,2
460,2024-07-24 05:00:00,5.07,13.75,10.58,7.51,64.37,7.11,417.23,2
461,2024-07-24 06:00:00,4.75,15.17,12.39,6.68,82.25,5.14,400.54,2
462,2024-07-24 07:00:00,4.5,16.14,13.59,6.2,91.55,4.16,383.85,2
463,2024-07-24 08:00:00,4.24,15.91,13.58,5.78,94.41,4.11,370.5,2
464,2024-07-24 09:00:00,4.05,16.05,13.81,5.78,95.84,4.41,367.16,2
465,2024-07-24 10:00:00,4.31,19.27,16.79,6.91,98.71,5.27,383.85,2
466,2024-07-24 11:00:00,5.13,27.22,23.91,9.3,108.72,6.94,413.89,3
467,2024-07-24 12:00:00,5.89,33.9,29.76,12.4,115.87,9.25,447.27,3
468,2024-07-24 13:00:00,6.21,37.92,33.39,15.97,120.16,11.48,473.98,3
469,2024-07-24 14:00:00,6.46,39.43,34.41,17.4,118.73,12.51,494.0,3
470,2024-07-24 15:00:00,6.46,38.16,32.89,16.45,111.58,12.17,507.35,3
471,2024-07-24 16:00:00,6.27,35.75,30.38,14.78,104.43,11.31,507.35,3
472,2024-07-24 17:00:00,6.27,36.18,30.46,14.9,94.41,11.82,514.03,3
473,2024-07-24 18:00:00,5.51,35.94,30.73,14.78,85.83,12.68,507.35,3
474,2024-07-24 19:00:00,4.69,35.79,31.26,14.19,79.39,12.51,494.0,3
475,2024-03-09 20:00:00,20.52,74.62,59.4,9.89,78.68,12.34,647.54,4
476,2024-03-09 21:00:00,20.52,73.49,59.38,9.54,75.1,12.0,640.87,4
477,2024-03-09 22:00:00,20.27,72.16,59.21,9.18,72.96,11.82,634.19,4
478,2024-03-09 23:00:00,20.27,71.8,59.56,8.7,70.1,11.82,640.87,4
479,2024-03-10 00:00:00,20.52,72.88,60.95,8.46,66.52,12.17,654.22,4
480,2024-03-10 01:00:00,21.03,77.13,64.33,9.18,61.51,14.05,700.95,4
481,2024-03-10 02:00:00,22.04,86.27,70.36,11.92,57.22,17.14,801.09,4
482,2024-03-10 03:00:00,22.55,96.89,78.13,15.74,67.95,18.51,894.55,5
483,2024-03-10 04:00:00,22.8,109.19,89.44,21.7,101.57,18.68,934.6,5
484,2024-03-10 05:00:00,21.79,132.89,111.6,26.46,161.65,15.94,988.01,5
485,2024-03-10 06:00:00,19.51,150.04,129.33,27.89,223.16,9.51,934.6,5
486,2024-03-10 07:00:00,11.91,100.53,88.38,19.79,217.44,3.9,600.81,5
487,2024-03-10 08:00:00,10.01,80.46,71.02,16.45,208.85,3.26,500.68,5
488,2024-03-10 09:00:00,9.75,76.93,68.0,15.97,205.99,3.6,487.33,5
489,2024-03-10 10:00:00,12.16,87.07,75.35,17.4,191.69,8.74,594.14,5
490,2024-03-10 11:00:00,16.21,106.6,89.61,19.31,174.52,17.48,787.73,5
491,2024-03-10 12:00:00,20.77,123.79,102.18,22.17,151.63,28.1,974.66,5
492,2024-03-10 13:00:00,25.59,142.03,115.99,26.7,130.18,36.33,1148.22,5
493,2024-03-10 14:00:00,27.11,157.86,126.5,27.66,107.29,38.04,1281.74,5
494,2024-03-10 15:00:00,27.61,168.85,133.32,26.46,88.69,36.33,1321.79,5
495,2024-03-10 16:00:00,27.87,175.69,138.36,25.51,75.82,34.62,1348.5,5
496,2024-03-10 17:00:00,28.88,186.84,147.71,25.51,66.52,35.64,1415.25,5
497,2024-03-10 18:00:00,29.13,193.65,155.03,24.08,57.22,36.67,1455.31,5
498,2024-03-10 19:00:00,32.93,202.04,163.91,24.56,50.07,38.39,1522.06,5
499,2023-09-10 20:00:00,5.64,143.55,123.74,11.8,31.47,18.51,974.66,5
500,2023-09-10 21:00:00,5.7,133.99,116.48,10.37,24.32,18.51,961.3,5
501,2023-09-10 22:00:00,5.32,125.22,110.85,9.54,19.13,18.16,1001.36,5
502,2023-09-10 23:00:00,4.81,120.63,109.76,9.42,16.27,18.34,1054.76,5
503,2023-09-11 00:00:00,4.37,117.34,109.37,10.73,18.78,18.34,1068.12,5
504,2023-09-11 01:00:00,4.37,115.39,108.12,14.19,30.4,17.82,1014.71,5
505,2023-09-11 02:00:00,5.51,116.76,107.28,17.4,37.91,18.34,974.66,5
506,2023-09-11 03:00:00,6.14,120.17,108.49,20.74,53.64,17.65,961.3,5
507,2023-09-11 04:00:00,0.74,135.36,125.27,21.93,88.69,13.71,821.11,5
508,2023-09-11 05:00:00,0.0,159.99,149.46,21.22,120.16,10.28,794.41,5
509,2023-09-11 06:00:00,0.0,184.08,173.06,20.5,158.79,7.63,781.06,5
510,2023-09-11 07:00:00,0.0,162.29,153.19,17.17,173.09,5.48,680.92,5
511,2023-09-11 08:00:00,0.0,138.84,131.1,14.31,173.09,4.76,594.14,5
512,2023-09-11 09:00:00,0.0,138.01,130.26,13.47,178.81,4.88,574.11,5
513,2023-09-11 10:00:00,3.17,162.61,149.64,15.5,154.5,12.0,754.36,5
514,2023-09-11 11:00:00,12.92,194.33,172.97,18.36,114.44,22.96,1054.76,5
515,2023-09-11 12:00:00,19.25,222.37,193.31,20.74,74.39,37.01,1361.85,5
516,2023-09-11 13:00:00,22.04,249.17,212.42,23.13,41.48,46.61,1642.23,5
517,2023-09-11 14:00:00,21.53,276.5,234.65,26.23,23.6,52.78,1949.31,5
518,2023-09-11 15:00:00,17.99,294.72,252.45,27.66,16.63,55.52,2189.64,5
519,2023-09-11 16:00:00,13.93,284.61,247.06,27.18,24.32,48.67,2162.93,5
520,2023-09-11 17:00:00,11.4,264.7,231.41,26.23,30.04,42.84,2109.53,5
521,2023-09-11 18:00:00,8.87,236.92,209.04,24.32,32.9,37.7,1949.31,5
522,2023-09-11 19:00:00,4.5,146.16,134.29,23.84,78.68,19.36,1108.17,5
523,2024-07-03 20:00:00,11.91,75.73,64.59,17.4,0.14,35.64,1148.22,4
524,2024-07-03 21:00:00,16.09,79.23,68.21,18.84,0.07,34.96,1188.28,4
525,2024-07-03 22:00:00,18.24,81.68,71.13,19.07,0.04,34.27,1228.33,4
526,2024-07-03 23:00:00,13.81,80.5,71.48,16.21,0.05,32.56,1228.33,4
527,2024-07-04 00:00:00,8.36,69.3,62.94,12.99,0.34,31.53,1134.87,4
528,2024-07-04 01:00:00,5.26,50.08,46.14,11.21,3.4,28.79,921.25,3
529,2024-07-04 02:00:00,5.07,46.04,41.34,11.68,6.53,27.42,854.49,3
530,2024-07-04 03:00:00,5.45,45.76,40.54,12.87,9.83,26.73,854.49,3
531,2024-07-04 04:00:00,6.08,46.33,40.06,12.99,16.45,23.99,847.82,3
532,2024-07-04 05:00:00,7.98,53.02,44.41,14.54,18.95,23.99,894.55,3
533,2024-07-04 06:00:00,10.26,59.02,49.0,17.17,22.89,25.02,947.95,3
534,2024-07-04 07:00:00,11.53,63.95,53.56,20.27,34.69,25.7,947.95,4
535,2024-07-04 08:00:00,8.99,57.64,49.44,18.6,39.7,25.36,807.76,3
536,2024-07-04 09:00:00,6.08,45.16,39.78,15.26,40.77,23.31,607.49,3
537,2024-07-04 10:00:00,2.63,30.38,27.74,9.18,47.21,18.51,440.6,3
538,2024-07-04 11:00:00,2.66,27.36,24.9,8.34,49.35,17.14,423.91,2
539,2024-07-04 12:00:00,3.04,27.59,24.89,8.7,48.64,17.48,440.6,2
540,2024-07-04 13:00:00,4.12,31.4,27.55,11.56,43.63,19.54,494.0,3
541,2024-07-04 14:00:00,5.26,37.82,32.22,15.26,37.19,22.28,580.79,3
542,2024-07-04 15:00:00,4.94,39.84,33.86,15.26,34.33,22.96,634.19,3
543,2024-07-04 16:00:00,4.43,37.59,31.91,11.44,33.62,20.22,640.87,3
544,2024-07-04 17:00:00,4.62,35.59,29.74,9.66,31.83,18.34,654.22,3
545,2024-07-04 18:00:00,4.5,32.12,26.91,8.94,30.04,17.31,640.87,3
546,2024-07-04 19:00:00,4.37,28.78,24.85,8.7,27.89,16.79,620.84,2
547,2023-11-25 20:00:00,32.93,312.32,272.82,18.36,26.46,43.18,1842.5,5
548,2023-11-25 21:00:00,40.02,304.27,266.18,19.55,25.03,40.44,1789.09,5
549,2023-11-25 22:00:00,42.05,295.97,258.79,19.31,20.74,38.73,1762.39,5
550,2023-11-25 23:00:00,33.94,288.7,252.92,15.74,14.84,37.01,1735.69,5
551,2023-11-26 00:00:00,24.32,282.58,247.75,12.16,9.39,35.64,1708.98,5
552,2023-11-26 01:00:00,17.99,284.93,248.27,11.21,3.58,35.99,1789.09,5
553,2023-11-26 02:00:00,17.23,297.84,256.02,13.83,1.77,34.96,2002.72,5
554,2023-11-26 03:00:00,18.24,307.05,261.87,15.97,7.51,32.56,2162.93,5
555,2023-11-26 04:00:00,22.29,289.45,254.75,21.7,38.62,32.9,1895.9,5
556,2023-11-26 05:00:00,23.05,299.2,266.29,27.18,81.54,30.5,1789.09,5
557,2023-11-26 06:00:00,22.04,324.56,293.0,31.95,137.33,26.05,1695.63,5
558,2023-11-26 07:00:00,9.88,221.55,205.58,28.85,180.24,8.91,974.66,5
559,2023-11-26 08:00:00,8.23,158.19,147.2,22.65,174.52,5.83,747.68,5
560,2023-11-26 09:00:00,8.99,139.9,129.77,22.65,173.09,6.77,714.3,5
561,2023-11-26 10:00:00,13.81,150.29,136.45,24.8,151.63,16.28,867.84,5
562,2023-11-26 11:00:00,20.52,172.18,151.8,26.46,111.58,30.85,1148.22,5
563,2023-11-26 12:00:00,26.6,184.44,158.71,27.42,74.39,41.47,1348.5,5
564,2023-11-26 13:00:00,33.44,198.55,167.45,30.04,50.07,49.35,1522.06,5
565,2023-11-26 14:00:00,38.5,216.31,180.07,32.42,38.62,51.41,1655.58,5
566,2023-11-26 15:00:00,42.05,234.7,194.25,33.38,37.19,49.35,1708.98,5
567,2023-11-26 16:00:00,43.57,254.1,211.31,33.38,38.98,46.61,1762.39,5
568,2023-11-26 17:00:00,40.02,274.56,230.37,31.47,37.55,45.93,1842.5,5
569,2023-11-26 18:00:00,33.94,286.93,244.12,27.42,35.41,43.87,1842.5,5
570,2023-11-26 19:00:00,30.65,289.7,251.07,24.08,36.12,40.1,1789.09,5
571,2024-06-28 20:00:00,5.38,24.26,20.2,16.69,10.55,27.76,473.98,2
572,2024-06-28 21:00:00,5.32,26.01,22.13,14.31,8.23,28.79,480.65,2
573,2024-06-28 22:00:00,5.32,26.68,22.85,12.64,8.05,27.76,480.65,2
574,2024-06-28 23:00:00,5.57,26.79,22.78,12.28,9.92,25.36,480.65,2
575,2024-06-29 00:00:00,5.83,26.79,22.53,12.4,13.23,22.62,480.65,2
576,2024-06-29 01:00:00,5.64,26.06,21.87,11.44,20.03,19.02,480.65,2
577,2024-06-29 02:00:00,5.76,27.52,22.87,11.56,25.03,17.82,500.68,2
578,2024-06-29 03:00:00,5.76,29.35,24.42,12.04,28.61,17.65,520.71,2
579,2024-06-29 04:00:00,5.32,28.87,24.19,11.8,32.19,17.31,520.71,2
580,2024-06-29 05:00:00,5.19,28.47,23.87,11.68,35.41,17.99,520.71,2
581,2024-06-29 06:00:00,5.07,29.35,24.74,12.04,42.2,18.16,527.38,2
582,2024-06-29 07:00:00,4.37,29.14,25.07,11.8,56.51,16.96,534.06,3
583,2024-06-29 08:00:00,3.67,25.98,22.83,10.25,64.37,15.94,520.71,2
584,2024-06-29 09:00:00,3.39,22.34,19.78,8.94,70.1,13.19,494.0,2
585,2024-06-29 10:00:00,3.29,18.34,16.17,7.75,67.95,11.65,473.98,2
586,2024-06-29 11:00:00,3.39,16.01,14.0,7.51,62.94,10.88,467.3,2
587,2024-06-29 12:00:00,3.51,15.07,13.05,7.33,58.65,10.37,467.3,2
588,2024-06-29 13:00:00,4.56,17.27,14.42,10.01,50.07,12.85,507.35,2
589,2024-06-29 14:00:00,5.83,22.51,18.19,13.95,42.2,16.62,580.79,2
590,2024-06-29 15:00:00,6.59,28.44,22.75,17.64,36.12,20.22,660.9,2
591,2024-06-29 16:00:00,7.28,33.98,27.16,20.27,31.11,22.62,720.98,3
592,2024-06-29 17:00:00,7.16,36.67,29.44,20.5,28.97,22.96,747.68,3
593,2024-06-29 18:00:00,6.33,36.03,29.44,19.07,28.97,21.93,734.33,3
594,2024-06-29 19:00:00,5.57,33.75,28.31,16.45,29.33,20.56,700.95,3
595,2024-04-13 20:00:00,29.13,142.81,115.19,19.79,57.22,21.42,1134.87,5
596,2024-04-13 21:00:00,30.15,140.72,114.04,17.64,51.5,20.73,1108.17,5
597,2024-04-13 22:00:00,31.41,144.26,117.11,17.17,43.63,22.28,1148.22,5
598,2024-04-13 23:00:00,30.91,150.09,122.3,17.88,33.26,24.68,1241.68,5
599,2024-04-14 00:00:00,30.4,156.19,126.95,18.12,21.82,27.76,1375.2,5
600,2024-04-14 01:00:00,29.39,158.54,127.83,18.36,18.42,29.47,1482.01,5
601,2024-04-14 02:00:00,28.12,154.86,123.51,20.03,35.41,28.1,1482.01,5
602,2024-04-14 03:00:00,26.35,140.59,111.46,20.74,83.68,24.33,1348.5,5
603,2024-04-14 04:00:00,13.93,81.49,66.04,18.6,154.5,9.51,714.3,4
604,2024-04-14 05:00:00,8.61,62.69,51.02,14.19,174.52,5.27,534.06,4
605,2024-04-14 06:00:00,7.6,60.9,49.76,14.07,185.97,4.54,500.68,5
606,2024-04-14 07:00:00,6.21,58.29,47.85,9.42,178.81,2.78,453.95,4
607,2024-04-14 08:00:00,5.89,57.6,47.45,8.58,175.95,2.78,440.6,4
608,2024-04-14 09:00:00,5.57,56.63,46.88,8.82,177.38,3.17,440.6,4
609,2024-04-14 10:00:00,7.85,62.02,50.7,11.68,171.66,8.14,534.06,4
610,2024-04-14 11:00:00,12.03,72.76,58.19,16.21,160.22,16.79,700.95,4
611,2024-04-14 12:00:00,16.09,83.3,65.46,20.03,138.76,26.39,894.55,4
612,2024-04-14 13:00:00,22.55,100.56,77.19,25.75,107.29,36.67,1148.22,5
613,2024-04-14 14:00:00,31.41,122.58,91.88,32.9,83.68,42.84,1428.6,5
